date,office,title,detail,url
2020-04-21,Procuraduría para la Defensa de los Derechos Humanos,"Solicitud de informe sobre denuncias de vulneraciones a los derechos humanos en albergues, detenciones arbitrarias y falta de equipo para personal médico en hospitales, en el marco de la emergencia por la pandemia COVID-19.",Petición creada,https://alac.funde.org/requests/5e9f6c05d66fb672968c49d6
2020-04-21,Ministerio de Hacienda,Ejecución y modificación presupuestarios de febrero a marzo 2020.,Petición enviada,https://alac.funde.org/requests/5e9f76c5d66fb672968c5a09
2020-04-22,Procuraduría para la Defensa de los Derechos Humanos,informe rindiendo situación de derechos humanos en albergues a la Asamblea Legislativa durante la Emergencia Nacional del COVID-19 de fecha 12 de abril del año 2020 y otros,"Admisión Ref. 46-2020, estimándose la respuesta de su solicitud para el día cinco de mayo del año que transcurre.  ",https://alac.funde.org/requests/5e9f7ab1d66fb672968c6a09
2020-04-23,Ministerio de Salud,Detalle de los protocolos sanitarios aplicados a los retornados el 23 de abril de 2020.,Solicitud enviada,https://alac.funde.org/requests/5ea238abd66fb672968ebddf
2020-04-23,Presidencia de la República,Detalle de los protocolos sanitarios aplicados a los retornados el 23 de abril de 2020.,Petición enviada,https://alac.funde.org/requests/5ea236c2d66fb672968e9385
2020-04-24,Autoridad de Aviación Civil de El Salvador ,Registros de los permisos de vuelos realizados por la aeronave N289AW Ambulance 2020,Petición creada,https://alac.funde.org/requests/5ea24814d66fb672968eda5e
2020-04-24,Autoridad de Aviación Civil de El Salvador ,Registros de los permisos de vuelos realizados por la aeronave N289AW Ambulance 2020,Petición enviada,https://alac.funde.org/requests/5ea24814d66fb672968eda5e
2020-04-28,Fiscalía General de la República ,Copia del Protocolo Único de Procedimiento del Convenio de Cooperación Técnica-OEA-FGR,Petición creada,https://alac.funde.org/requests/5ea87091d66fb6729691927a
2020-04-28,Fiscalía General de la República ,Copia del Protocolo Único de Procedimiento del Convenio de Cooperación Técnica-OEA-FGR,Petición enviada,https://alac.funde.org/requests/5ea87091d66fb6729691927a
2020-04-29,Procuraduría para la Defensa de los Derechos Humanos,informe rindiendo situación de derechos humanos en albergues a la Asamblea Legislativa durante la Emergencia Nacional del COVID-19 de fecha 12 de abril del año 2020 y otros,Se recibio informacion,https://alac.funde.org/requests/5e9f7ab1d66fb672968c6a09
2020-04-30,Presidencia de la República,Libro diario del Organismo de Inteligencia del Estado (OIE) ,Petición creada,https://alac.funde.org/requests/5eaa3140d66fb672969279fc
2020-04-30,Ministerio de Relaciones Exteriores,"Listado de Tratados Internacionales y Acuerdos firmados entre Venezuela y El Salvador, desde el año 1998 a la fecha.",Petición creada,https://alac.funde.org/requests/5eaa343dd66fb6729692852e
2020-04-30,Ministerio de Gobernación,"Listado de Asociaciones y Fundaciones  sin fines de lucro creadas o existentes en El Salvador desde el año 1998 a la fecha, en donde Venezuela tenga alguna participación accionaria",Petición creada,https://alac.funde.org/requests/5eaa350dd66fb672969288f5
2020-04-30,Centro Nacional de Registros,"Listado de Empresas creadas o existentes en El Salvador desde el año 1998 a la fecha, en donde Venezuela tenga alguna participación accionaria",Petición creada,https://alac.funde.org/requests/5eaa35e4d66fb67296928ce5
2020-04-30,Ministerio de Hacienda,Detalle del flujo de caja fiscal de Enero a Marzo del año dos mil veinte. ,Petición creada,https://alac.funde.org/requests/5eaa32b4d66fb67296927dc2
2020-05-05,Centro Nacional de Registros,"Listado de Empresas creadas o existentes en El Salvador desde el año 1998 a la fecha, en donde Venezuela tenga alguna participación accionaria",Se recibio correo con auto de admision,https://alac.funde.org/requests/5eaa35e4d66fb67296928ce5
2020-05-05,Ministerio de Hacienda,Detalle del flujo de caja fiscal de Enero a Marzo del año dos mil veinte. ,Se recibio resolucion de imposibilidad de la entrega de la informacion,https://alac.funde.org/requests/5eaa32b4d66fb67296927dc2
2020-05-12,Ministerio de Relaciones Exteriores,Plan de repatriacion de salvadoreños en el exterior por la emergencia del COVID-19,Petición creada,https://alac.funde.org/requests/5ebb309fd66fb67296965aad
2020-05-14,Ministerio de Economía,"Compra de paquetes de víveres para beneficiar a familias afectadas por la emergencia decretada ante el COVID-19, el","Se recibio correo electronico de parte de la oficial de Economia manifestando lo siguiente: Estimada Gladis Murillo de Mojica, reciba un cordial saludo, en atención a la su solicitud de información, atentamente se informa que el Ministerio de Economía no ha adquirido paquete de víveres para beneficiar a familiar afectadas por la emergencia decretada ante el COVID-19.",https://alac.funde.org/requests/5ebdcbbad66fb67296972932
2020-05-14,Ministerio de Economía,"Compra de paquetes de víveres para beneficiar a familias afectadas por la emergencia decretada ante el COVID-19, el",Petición creada,https://alac.funde.org/requests/5ebdcbbad66fb67296972932
2020-05-14,Presidencia de la República,"Compra de paquetes de víveres para beneficiar a familias afectadas por la emergencia decretada ante el COVID-19, el",Petición creada,https://alac.funde.org/requests/5ebdcca8d66fb67296972cfe
2020-05-18,Ministerio de Economía,"Compra de paquetes de víveres para beneficiar a familias afectadas por la emergencia decretada ante el COVID-19, el",Petición pasa a cerrada,https://alac.funde.org/requests/5ebdcbbad66fb67296972932
2020-05-21,Ministerio de Hacienda,Ejecución y modificación presupuestarios de febrero a marzo 2020.,Notifica resolución de prórroga de suspensión de plazos para todos los procedimientos trámite de solicitud de información. ,https://alac.funde.org/requests/5e9f76c5d66fb672968c5a09
2020-05-27,Ministerio de Hacienda,Ejecución y modificación presupuestarios de febrero a marzo 2020.,"Notifica resolución de prórroga de suspensión de plazos , otra ves. ",https://alac.funde.org/requests/5e9f76c5d66fb672968c5a09
2020-06-02,Alcaldia Municipal de Chalchuapa,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,Petición creada,https://alac.funde.org/requests/5ed6bea77c2449870046f4dd
2020-06-02,Alcaldia Municipal de Santa Ana,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,Petición pasa de borrador a en trámite,https://alac.funde.org/requests/5ed6b6a57c2449870046ec93
2020-06-02,Corte de Cuentas de la República,Numero de auditores que se encuentran destacados para auditar el proyecto de creación del Hospital que se está construyendo en CIFCO,Petición creada,https://alac.funde.org/requests/5ed6c3897c2449870046f914
2020-06-02,Alcaldia San Antonio del Monte,"Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19, sino existen internos, favor informar los que utilizan.",Petición creada,https://alac.funde.org/requests/5ed6b5857c2449870046e8c3
2020-06-02,Alcaldia Municipal de Ahuachapan,Copia de los protocolos y planes internos emitidos para atender la emergencia sanitaria por el covib-19.,Petición creada,https://alac.funde.org/requests/5ed6b8457c2449870046f0ad
2020-06-02,Alcaldia Municipal de Santa Ana,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,Petición creada,https://alac.funde.org/requests/5ed6b6a57c2449870046ec93
2020-06-03,Ministerio de Hacienda,Ejecución y modificación presupuestarios de febrero a marzo 2020.,Notifica resolución de prórroga de suspensión de plazos,https://alac.funde.org/requests/5e9f76c5d66fb672968c5a09
2020-06-04,Alcaldia Municipal de Ahuachapan,Copia de los protocolos y planes internos emitidos para atender la emergencia sanitaria por el covib-19.,Admisión Ref. AMA-UAIP- 0036-2020(AC). Fecha de respuesta 16-05-2020.,https://alac.funde.org/requests/5ed6b8457c2449870046f0ad
2020-06-06,Presidencia de la República,"Información si existe línea de financiamiento para la CICIES, de parte de Presidencia de la Republica  para su funcionamiento",Petición creada,https://alac.funde.org/requests/5edaea807c2449870047be37
2020-06-06,Corte de Cuentas de la República,"Información sobre la existencia de los planes de auditoria o monitoreo, aplicados a las Municipalidades en el Pais, en la administración de los fondos destinados para combatir la Pandemia del COVID-19",Petición creada,https://alac.funde.org/requests/5edae9637c2449870047b6c6
2020-06-09,Alcaldia Municipal de Santa Ana,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,"Se recibio prevencion, de ampliacion de la peticion",https://alac.funde.org/requests/5ed6b6a57c2449870046ec93
2020-06-10,Alcaldia Municipal de Chalchuapa,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,Prevencion subsanada,https://alac.funde.org/requests/5ed6bea77c2449870046f4dd
2020-06-10,Alcaldia Municipal de Chalchuapa,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,"Se recibio prevencion, la cual se subsanara este dia",https://alac.funde.org/requests/5ed6bea77c2449870046f4dd
2020-06-10,Alcaldia Municipal de Santa Ana,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,Se resolvio prevencion,https://alac.funde.org/requests/5ed6b6a57c2449870046ec93
2020-06-11,Policía Nacional Civil,"información sobre programación y realización de allanamientos, realizados por la Policía Nacional Civil en cualquiera de sus unidades, en el Municipio de San Antonio del Monte",Petición creada,https://alac.funde.org/requests/5ee26d27a30f9895d60fb63c
2020-06-12,Alcaldía de Ilopango,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19 y otras,Petición creada,https://alac.funde.org/requests/5ee3d550a30f9895d60fec0d
2020-06-15,Alcaldía de Ilopango,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19 y otras,"Se recibio correo de recibido manifestando lo siguiente: BUENAS TARDES CONFIRMO DE RECIBIDO EL PRESENTE CORREO QUE CONTIENE SOLICITUD DE ACCESO A LA INFORMACIÓN PÚBLICA BAJO LA REFERENCIA 20-2020, QUEDO A LA ESPERA CONFORME AL ARTÍCULO 71 DE LA LEY DE ACCESO A LA INFORMACIÓN PUBLICA A EMITIR RESOLUCIÓN DENTRO DEL TERMINO DE 10 DÍAS HÁBILES, CONTADOS A PARTIR DEL DIA 12 DE JUNIO DE 2020. CUALQUIER DUDA O CONSULTA A SUS ORDENES. BUEN DIA BENDICIONES ",https://alac.funde.org/requests/5ee3d550a30f9895d60fec0d
2020-06-19,Ministerio de Salud,Compras de medicamentos de mayo a junio 2020.,Petición creada,https://alac.funde.org/requests/5eed0c6fa30f9895d610f3bd
2020-06-19,Ministerio de Salud,Compras de medicamentos de mayo a junio 2020.,Petición enviada,https://alac.funde.org/requests/5eed0c6fa30f9895d610f3bd
2020-06-19,Ministerio de Obras Públicas,"Ordenes de compras de los insumos detallados en el cuadro que anexo a esta solicitud, mismas realizadas para la construcción del Hospital de CIFCO",Petición creada,https://alac.funde.org/requests/5eed2823a30f9895d610f935
2020-06-19,Ministerio de Salud,"Ordenes de compras asociadas o directamente relacionadas al contexto de le emergencia del COVID-19, realizadas por el Ministerio de Salud, en los meses de marzo, abril y mayo. ",Petición creada,https://alac.funde.org/requests/5eed2bfea30f9895d6110bfb
2020-06-19,Ministerio de Obras Públicas,Ordenes de compras de los insumos detallados en el cuadro que anexo a esta solicitud,Petición creada,https://alac.funde.org/requests/5eed2a1aa30f9895d61100c3
2020-06-19,Ministerio de Salud,"Detalle de compras y proyectos realizados en Programa Integrado de Salud II, que se desarrolló en el periodo del Presidente Sánchez Cerén",Petición creada,https://alac.funde.org/requests/5eed2d30a30f9895d611136f
2020-06-19,Asamblea Legislativa,Documento aprobado del préstamo con el BID por $170 millones ratificado por Asamblea Legislativa el día siete de Junio del año dos mil dieciocho,Petición creada,https://alac.funde.org/requests/5eed2e2ca30f9895d6111739
2020-06-22,Alcaldia Municipal de Santa Ana,Informacion sobre becas estudiantiles en la Alacaldia Municipal de Santa Ana,Petición creada,https://alac.funde.org/requests/5ef10d4ca30f9895d6118a32
2020-06-24,Ministerio de Relaciones Exteriores,"Listado de Tratados Internacionales y Acuerdos firmados entre Venezuela y El Salvador, desde el año 1998 a la fecha.",Petición pasa a cerrada,https://alac.funde.org/requests/5eaa343dd66fb6729692852e
2020-06-24,Ministerio de Relaciones Exteriores,"Listado de Tratados Internacionales y Acuerdos firmados entre Venezuela y El Salvador, desde el año 1998 a la fecha.",Informacion recibida,https://alac.funde.org/requests/5eaa343dd66fb6729692852e
2020-06-24,Alcaldia Municipal de Chalchuapa,Copia de los protocolos internos emitidos por el consejo municipal y alcalde se están utilizando en el ramo de salud desde iniciado la emergencia nacional para atender la emergencia sanitaria por el covib-19,Petición pasa a cerrada,https://alac.funde.org/requests/5ed6bea77c2449870046f4dd
