year,ticket,date,title,msg,status
2017,39,2017-12-20,"Solicitar al MINSAL o al Hospital Nacional de la Mujer (HNM) Pregunta 7. ¿Cuál es el número de mujeres embarazadas que han recibido controles prenatales en el HNM, desde el 2002 al 2017? Documento: Informe de el número de mujeres embarazadas que han recibido controles prenatales en el HNM, desde el 2002 al 2017 Pregunta 8. ¿Cuál es el número de controles prenatales suministrados a las mujeres en el HNM, desde el 2002 al 2017? Documento: Informe del número de controles prenatales suministrados a las mujeres en el HNM, desde el 2002 al 2017 Pregunta 9. ¿En qué trimestre de embarazo han recibido los controles prenatales en el HNM, desde el 2002 al 2017? Documento: Informe de los períodos de tiempo de embarazo (1o., 2o. o 3er. trimestre)  en que las mujeres han recibido los controles prenatales en el HNM, desde el 2002 al 2017",Solicitar al MINSAL o al Hospital Nacional de la Mujer (HNM) P,closed
2017,39,2017-12-20,"Solicitar al MINSAL o al Hospital Nacional de la Mujer (HNM) Pregunta 7. ¿Cuál es el número de mujeres embarazadas que han recibido controles prenatales en el HNM, desde el 2002 al 2017? Documento: Informe de el número de mujeres embarazadas que han recibido controles prenatales en el HNM, desde el 2002 al 2017 Pregunta 8. ¿Cuál es el número de controles prenatales suministrados a las mujeres en el HNM, desde el 2002 al 2017? Documento: Informe del número de controles prenatales suministrados a las mujeres en el HNM, desde el 2002 al 2017 Pregunta 9. ¿En qué trimestre de embarazo han recibido los controles prenatales en el HNM, desde el 2002 al 2017? Documento: Informe de los períodos de tiempo de embarazo (1o., 2o. o 3er. trimestre)  en que las mujeres han recibido los controles prenatales en el HNM, desde el 2002 al 2017",Solicitar al Minsal o al HNM en formato excel u otra opción de,closed
2017,40,2017-12-20,"Para el MINSAL o para el Hospital Nacional de la Mujer: Pregunta 10. ¿Cuál es el número de mujeres atendidas bajo el criterio de alto riesgo en el HNM, desde el 2002 al 2017? Documento: Informe del número de mujeres atendidas bajo el criterio de alto riesgo en el HNM, desde el 2002 al 2017",Para el MINSAL o para el Hospital Nacional de la Mujer: Pregun,closed
2017,41,2017-12-20,"Solicitud para el Minsal o para el Hospital Nacional de la Mujer (HNM) Pregunta 11. ¿Cuál es el número de personas disponibles para atender directamente la salud materna y desglosado por categorías de profesión u oficio del HNM, desde el 2002 al 2017? Documento: Informe del número de personas disponibles para atender directamente la salud materna y desglosado por categorías de profesión u oficio del HNM, desde el 2002 al 2017",Solicitud para el Minsal o para el Hospital Nacional de la Muje,closed
2017,44,2017-12-20,Capacitación a personal del Ministerio de Salud sobre saluda materna,Solicitud para el MINSAL o para e Hospital Nacional de la Mujer,closed
2017,16,2017-12-20,UES: Supuestas irregularidades en evaluación docente en Facultad de Ingeniería y Arquitectura,Se sostuvo reunión con docentes de la Facultad de Ingeniería y,closed
2017,40,2017-12-20,"Para el MINSAL o para el Hospital Nacional de la Mujer: Pregunta 10. ¿Cuál es el número de mujeres atendidas bajo el criterio de alto riesgo en el HNM, desde el 2002 al 2017? Documento: Informe del número de mujeres atendidas bajo el criterio de alto riesgo en el HNM, desde el 2002 al 2017",Solicitar en formato excel u otro en formato dato abierto,closed
2017,13,2017-12-20,Documentos generados en ocasión de la truega entre pandillas,Se acompañó al usuario a reunión con técnicos del Ministerio de,closed
2017,13,2017-12-21,Documentos generados en ocasión de la truega entre pandillas,El Instituto de Acceso a la Infomación Pública realizó audienci,closed
2017,35,2017-12-22,buenas noches necesito el codigo para proceder a realizar a inscribirme en el curso de la institucion gracias,Estimada Yeisel:  Los cursos que se han servido actualmente e,closed
2018,2,2018-01-04,"TEG: Denuncia por supuesto conflicto de intereses de ex rector de la UES, Antillon ahora magistrado del TEG, relacionado con recibimiento de doctorado honoris causa",Usuario denuncia supuesto conflicto de intereses por parte de q,closed
2017,13,2018-01-04,Documentos generados en ocasión de la truega entre pandillas,El Instituto de Acceso a la Información Pública admitió la soli,closed
2018,1,2018-01-04,Posible incompatibilidad de cargos de funcionarios de gobierno que a la vez han estado contratados como docentes a medio tiempo en la Universidad de El Salvador,Usuario consulta sobre posible incompatibilidad de cargos de fu,closed
2017,48,2018-01-10,"Evaluación y los resultados finales del Plan Estratégico Nacional para la reducción de la mortalidad materna, perinatal y neonatal, 2011-2014",Se revisarán las estadísticas y datos que están disponibles en,closed
2017,36,2018-01-10,"MINSAL o al  Hospital Nacional de la Mujer (HNM):  Pregunta 1. ¿Cuáles han sido los resultados de la tasa de mortalidad materna en El Salvador desde el 2002 al 2017? Documento: Informe de la tasa de mortalidad materna desde el 2002 al 2017  Preguntas 2. ¿Cuál es el número de partos atendidos por personal calificado en el HNM desde el 2002 al 2017 en el HNM? Documento: Informe del número de partos atendidos por personal calificado del HNM, desde el 2002 al 2017",Se revisarán las estadísticas y datos que están disponibles en,closed
2017,37,2018-01-10,"Al MINSAL u Hospital Nacional de la Mujer (HNM) Pregunta 3. ¿Cuáles han sido las causas de muerte materna durante el embarazo y el número de muertes por cada causa en el HNM, desde el 2002 al 2017? Documento: Informe de las causas de muerte materna durante el embarazo y el número de muertes por cada causas en el HNM, desde el 2002 al 2017. Pregunta 4. ¿Cuáles han sido las causas de muerte materna durante el parto y el número de muertes por cada causa en el HNM, desde el 2002 al 2017? Documento: Informe de las causas de muerte materna durante el parto y el número de muertes por cada causa en el HNM, desde el 2002 al 2017 Pregunta 5. ¿Cuáles han sido las causas de muerte materna durante el puerperio y el número de muertes por cada causa en el HNM, desde el 2002 al 2017? Documento: Informe de las causas de muerte materna durante el puerperio y el número de muertes por casa causa en el HNM, desde el 2002 al 2017",Se revisarán las estadísticas y datos que están disponibles en,closed
2017,38,2018-01-10,"Solicitud al MINSAL o al Hospital Nacional de la Mujer (HNM): Pregunta 6. ¿Cuál es el presupuesto del Hospital Nacional de la Mujer (HNM) desde el año 2002 al 2017, por unidad presupuestaria y líneas de trabajo de los Servicios Integrales en Salud (Atención Ambulatoria, Atención Hospitalaria y Fortalecimiento de la Salud de la Mujer)? Documento: Presupuestos votados para el HNM desde el 2002 al 2017, por unidad presupuestaria y líneas de trabajo de los Servicios Integrales en Salud: Atención Ambulatoria, Atención Hospitalaria y Fortalecimiento de la Salud de la Mujer.",Se revisarán las estadísticas y datos que están disponibles en,closed
2017,39,2018-01-10,"Solicitar al MINSAL o al Hospital Nacional de la Mujer (HNM) Pregunta 7. ¿Cuál es el número de mujeres embarazadas que han recibido controles prenatales en el HNM, desde el 2002 al 2017? Documento: Informe de el número de mujeres embarazadas que han recibido controles prenatales en el HNM, desde el 2002 al 2017 Pregunta 8. ¿Cuál es el número de controles prenatales suministrados a las mujeres en el HNM, desde el 2002 al 2017? Documento: Informe del número de controles prenatales suministrados a las mujeres en el HNM, desde el 2002 al 2017 Pregunta 9. ¿En qué trimestre de embarazo han recibido los controles prenatales en el HNM, desde el 2002 al 2017? Documento: Informe de los períodos de tiempo de embarazo (1o., 2o. o 3er. trimestre)  en que las mujeres han recibido los controles prenatales en el HNM, desde el 2002 al 2017",Se revisarán las estadísticas y datos que están disponibles en,closed
2017,40,2018-01-10,"Para el MINSAL o para el Hospital Nacional de la Mujer: Pregunta 10. ¿Cuál es el número de mujeres atendidas bajo el criterio de alto riesgo en el HNM, desde el 2002 al 2017? Documento: Informe del número de mujeres atendidas bajo el criterio de alto riesgo en el HNM, desde el 2002 al 2017",Se revisarán las estadísticas y datos que están disponibles en,closed
2017,41,2018-01-10,"Solicitud para el Minsal o para el Hospital Nacional de la Mujer (HNM) Pregunta 11. ¿Cuál es el número de personas disponibles para atender directamente la salud materna y desglosado por categorías de profesión u oficio del HNM, desde el 2002 al 2017? Documento: Informe del número de personas disponibles para atender directamente la salud materna y desglosado por categorías de profesión u oficio del HNM, desde el 2002 al 2017",Se revisarán las estadísticas y datos que están disponibles en,closed
2017,43,2018-01-10,Unidades de transporte para atender emergencias maternas,Se revisarán las estadísticas y datos que están disponibles en,closed
2017,44,2018-01-10,Capacitación a personal del Ministerio de Salud sobre saluda materna,Se revisarán las estadísticas y datos que están disponibles en,closed
2017,45,2018-01-10,Prevalencia de muerte materna,Se revisarán las estadísticas y datos que están disponibles en,closed
2017,46,2018-01-10,Estadísticas de parteras,Se revisarán las estadísticas y datos que están disponibles en,closed
2017,47,2018-01-10,Hogares de espera materna del Ministerio de Salud,Se revisarán las estadísticas y datos que están disponibles en,closed
2017,42,2018-01-10,Medicamentos para la atención de salud materna,Se revisarán las estadísticas y datos que están disponibles en,closed
2017,27,2018-01-11,Denuncia por violaciones a los derechos laborales e irregularidades en el Ministerio de Trabajo de Zacatecoluca,Se comunicó el usuario por teléfono informando sobre el avance,closed
2017,27,2018-01-11,Denuncia por violaciones a los derechos laborales e irregularidades en el Ministerio de Trabajo de Zacatecoluca,Usuario se comunicó por teléfono para brindar información nueva,closed
2017,25,2018-01-15,"Vecinos solicitaron información de la empresa municipal de agua, Armenia",El día 1 de diciembre de 2017 se le solicito información a la o,closed
2017,32,2018-01-15,Investigación sobre compras de combustible en instituciones públicas,Se compartió con la usuaria base de datos de vehículos propieda,closed
2018,3,2018-01-16,Falta de respuesta en Ministerio de Trabajo - Empleo Juvenil,Por Whatsapp se recibió la siguiente consulta:  > Hola buenas,closed
2017,16,2018-01-16,UES: Supuestas irregularidades en evaluación docente en Facultad de Ingeniería y Arquitectura,Actualización de documentación,closed
2017,16,2018-01-17,UES: Supuestas irregularidades en evaluación docente en Facultad de Ingeniería y Arquitectura,"Se presentó denuncia ante la Corte de Cuentas, pidiendo una inv",closed
2018,4,2018-01-17,UES: Denuncia ante Corte de Cuentas por supuestas irregularidades en proceso de evaluación docente de la Facultad de Ingeniería y Arquitectura,Denuncia ante Corte de Cuentas por supuestas irregularidades en,openned
2017,26,2018-01-19,Rectificación de datos personales en Central de Riesgos de la Superintendencia del Sistema Financiero,El 11 enero de 2018 el Instituto resolvió el recurso presentado,closed
2018,5,2018-01-19,Ministerio de Hacienda - Caja Fiscal,Se completó proceso de apelación contra el Ministerio de Hacien,closed
2018,6,2018-01-19,Venta de solicitudes de ingreso y cobro de parqueo en la UES,El usuario solicitó información sobre el cobro de solicitudes d,closed
2018,4,2018-01-22,UES: Denuncia ante Corte de Cuentas por supuestas irregularidades en proceso de evaluación docente de la Facultad de Ingeniería y Arquitectura,La Corte de Cuentas declaró inadmisible la denuncia razonando q,openned
2018,4,2018-01-22,UES: Denuncia ante Corte de Cuentas por supuestas irregularidades en proceso de evaluación docente de la Facultad de Ingeniería y Arquitectura,El usuario comparte documento de la Asamblea General Universita,openned
2017,13,2018-01-22,Documentos generados en ocasión de la truega entre pandillas,"En lo que corresponde a la Alcaldía de Nueva Concepción, esta r",closed
2018,7,2018-01-23,Auditoría de Corte de Cuentas a manejo de cuentas bancarias de préstamos internacionales,Se atendió consulta de periodista sobre auditoría de la Corte d,closed
